id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
20129,Women,Apparel,Topwear,Shirts,Purple,Good,Fall,Casual,"This is Women Casual, Wrangler Women Belted Purple Shirt ,it can be used in the Fall season"
24589,Women,Apparel,Topwear,Kurtas,Brown,Good,Fall,Ethnic,"This is Women Ethnic, Vishudh Women Brown Printed Kurta ,it can be used in the Fall season"
20915,Men,Apparel,Bottomwear,Jeans,Blue,Good,Fall,Casual,"This is Men Casual, Deni Yo Men Washed Blue Jeans ,it can be used in the Fall season"
7820,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Proline Blue Polo T-shirt ,it can be used in the Fall season"
19403,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, ADIDAS Men Grey T-shirt ,it can be used in the Summer season"
31269,Men,Apparel,Topwear,Tshirts,Green,Good,Summer,Casual,"This is Men Casual, Puma Men Hamburg Graphic Green T-shirt ,it can be used in the Summer season"
9186,Men,Apparel,Bottomwear,Jeans,Blue,Good,Fall,Casual,"This is Men Casual, Spykar Men Free Wheeler Spirit Denim Blue Jeans ,it can be used in the Fall season"
43649,Women,Apparel,Topwear,Tunics,Blue,Good,Summer,Casual,"This is Women Casual, ONLY Women Blue Tunic ,it can be used in the Summer season"
29296,Women,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Women Casual, Wrangler Women Printed Black T-shirt ,it can be used in the Summer season"
8868,Men,Apparel,Topwear,Shirts,Brown,Good,Fall,Casual,"This is Men Casual, Mark Taylor Men Brown Striped Shirt ,it can be used in the Fall season"
8292,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Mr.Men Men's Royal Blue T-shirt ,it can be used in the Fall season"
51976,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Pink,Bad,Summer,Casual,"This is Women Casual, Inaya Women Pink Lounge Pants ,it can be used in the Summer season"
18717,Women,Apparel,Topwear,Tops,Black,Good,Fall,Casual,"This is Women Casual, Arrow Woman Victoria Black Top ,it can be used in the Fall season"
9340,Women,Apparel,Topwear,Tops,Black,Good,Fall,Casual,"This is Women Casual, Puma Women blink blink Black Tops ,it can be used in the Fall season"
48067,Men,Apparel,Topwear,Tshirts,Brown,Good,Summer,Casual,"This is Men Casual, French Connection Men Brown T-shirt ,it can be used in the Summer season"
29050,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, ADIDAS Men Printed Grey T-shirt ,it can be used in the Summer season"
26824,Men,Apparel,Bottomwear,Trousers,Brown,Good,Summer,Casual,"This is Men Casual, Highlander Men Brown Trousers ,it can be used in the Summer season"
30941,Women,Apparel,Topwear,Tunics,Rust,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Women Rust Printed Tunic ,it can be used in the Summer season"
1911,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Sports,"This is Men Sports, Nike Mens Manchester United Blues T-shirt ,it can be used in the Fall season"
45778,Women,Apparel,Topwear,Tunics,Pink,Bad,Summer,Casual,"This is Women Casual, Remanika Women Pink Tunic ,it can be used in the Summer season"
15008,Men,Apparel,Topwear,Jackets,White,Bad,Fall,Sports,"This is Men Sports, ADIDAS Men White Jacket ,it can be used in the Fall season"
15834,Women,Apparel,Topwear,Kurtas,Cream,Bad,Fall,Ethnic,"This is Women Ethnic, Visudh Cream Printed Ethnic Kurta ,it can be used in the Fall season"
59115,Men,Apparel,Topwear,Jackets,Navy Blue,Bad,Summer,Casual,"This is Men Casual, Just Natural Men Navy Blue Jacket ,it can be used in the Summer season"
38122,Men,Apparel,Bottomwear,Trousers,Khaki,Good,Spring,Smart Casual,"This is Men Smart Casual, Allen Solly Men Khaki Chino Trousers ,it can be used in the Spring season"
59929,Women,Apparel,Topwear,Kurtas,Multi,Good,Summer,Ethnic,"This is Women Ethnic, Diva Women Multi Coloured Kurta ,it can be used in the Summer season"
3448,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Sports,"This is Men Sports, ADIDAS Men's Pune Warriors Graphic Black T-shirt ,it can be used in the Summer season"
6906,Women,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Women Casual, Tantra Women's Cool Red T-shirt ,it can be used in the Summer season"
51378,Men,Apparel,Bottomwear,Shorts,Brown,Good,Summer,Casual,"This is Men Casual, Myntra Men Brown Shorts ,it can be used in the Summer season"
24925,Women,Apparel,Topwear,Tops,Navy Blue,Bad,Summer,Casual,"This is Women Casual, United Colors of Benetton Women Navy Blue Top ,it can be used in the Summer season"
17935,Men,Apparel,Topwear,Tshirts,Black,Good,Fall,Sports,"This is Men Sports, Puma Men Training Tee Black Tshirt ,it can be used in the Fall season"
19093,Women,Apparel,Topwear,Kurtis,Sea Green,Bad,Fall,Ethnic,"This is Women Ethnic, W Women Solid Sea Green Kurti ,it can be used in the Fall season"
35259,Women,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Women Casual, Lee Women Jane Blue Striped Shirt ,it can be used in the Summer season"
29606,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Men Casual, Indigo Nation Men Red Printed T-shirt ,it can be used in the Summer season"
34985,Women,Apparel,Saree,Sarees,Black,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Women H& Printed Black Sari ,it can be used in the Summer season"
48403,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, French Connection Men Grey T-shirt ,it can be used in the Summer season"
12649,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, Probase Men Printed White Tshirts ,it can be used in the Fall season"
58691,Women,Apparel,Topwear,Kurtas,Green,Good,Summer,Ethnic,"This is Women Ethnic, ALayna Women Green Kurta ,it can be used in the Summer season"
4807,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Sports,"This is Men Sports, ADIDAS Men's Feerless Blue T-shirt ,it can be used in the Summer season"
44692,Women,Apparel,Topwear,Tunics,White,Bad,Summer,Casual,"This is Women Casual, Wills Lifestyle Women White Tunic ,it can be used in the Summer season"
15030,Women,Apparel,Topwear,Sweaters,Pink,Bad,Fall,Casual,"This is Women Casual, ADIDAS Women Stripes Pink Sweaters ,it can be used in the Fall season"
57285,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, French Connection Men Blue Shirt ,it can be used in the Summer season"
12215,Men,Apparel,Bottomwear,Trousers,Navy Blue,Bad,Summer,Formal,"This is Men Formal, Basics Men Navy Trousers ,it can be used in the Summer season"
42565,Women,Apparel,Topwear,Tops,Green,Good,Summer,Casual,"This is Women Casual, Mother Earth Women Green Top ,it can be used in the Summer season"
30145,Women,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Women Casual, Flying Machine Women Printed White T-shirt ,it can be used in the Summer season"
28986,Women,Apparel,Apparel Set,Kurta Sets,Orange,Good,Summer,Ethnic,"This is Women Ethnic, Biba Outlet Women Orange & White Printed Churidar Kurta with Dupatta ,it can be used in the Summer season"
22480,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Summer,Casual,"This is Men Casual, Timberland Men Printed Black T-shirt ,it can be used in the Summer season"
47017,Women,Apparel,Topwear,Kurtas,Red,Good,Summer,Ethnic,"This is Women Ethnic, Shree Women Red Chevron Stripe Kurta ,it can be used in the Summer season"
16487,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Locomotive Men Solid Blue TShirt ,it can be used in the Fall season"
6102,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, UCB Men's Benetton Details Black T-shirt ,it can be used in the Summer season"
9976,Men,Apparel,Topwear,Sweatshirts,Black,Good,Fall,Sports,"This is Men Sports, Nike Men Manu Core Black Sweatshirts ,it can be used in the Fall season"
17555,Men,Apparel,Topwear,Shirts,Blue,Good,Fall,Formal,"This is Men Formal, Mark Taylor Men Blue & White Striped Shirt ,it can be used in the Fall season"
53417,Women,Apparel,Topwear,Kurtas,Teal,Good,Fall,Ethnic,"This is Women Ethnic, Alma Women Teal Kurta ,it can be used in the Fall season"
37152,Men,Apparel,Topwear,Tshirts,Beige,Good,Summer,Casual,"This is Men Casual, Campbell Men Pack of 3 T-shirts ,it can be used in the Summer season"
5787,Women,Apparel,Topwear,Tshirts,Orange,Good,Summer,Casual,"This is Women Casual, Jealous 21 Women's Orange Rose T-shirt ,it can be used in the Summer season"
15202,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Arrow Sport Men Solid Blue Polo Tshirts ,it can be used in the Fall season"
24545,Women,Apparel,Topwear,Tops,Red,Good,Fall,Ethnic,"This is Women Ethnic, Mother Earth Women Red Printed Top ,it can be used in the Fall season"
59911,Women,Apparel,Topwear,Kurtas,Cream,Bad,Summer,Ethnic,"This is Women Ethnic, Diva Women Cream Kurta ,it can be used in the Summer season"
32420,Men,Apparel,Bottomwear,Shorts,Black,Good,Summer,Sports,"This is Men Sports, ADIDAS Men Black Shorts ,it can be used in the Summer season"
3014,Men,Apparel,Topwear,Tshirts,Purple,Good,Summer,Casual,"This is Men Casual, Lee Men's Live Purple T-shirt ,it can be used in the Summer season"
6566,Men,Apparel,Bottomwear,Shorts,Green,Good,Summer,Sports,"This is Men Sports, Nike Men's Green Shorts ,it can be used in the Summer season"
23304,Women,Apparel,Topwear,Kurtas,Blue,Good,Fall,Ethnic,"This is Women Ethnic, W Women Blue Printed Kurta ,it can be used in the Fall season"
35261,Women,Apparel,Topwear,Tops,White,Bad,Summer,Casual,"This is Women Casual, Lee Women Jennifer White Top ,it can be used in the Summer season"
4231,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Probase Men's Screw U Blue Tshirt ,it can be used in the Summer season"
32878,Women,Apparel,Topwear,Tops,Orange,Good,Summer,Casual,"This is Women Casual, Allen Solly Woman Striped Orange Top ,it can be used in the Summer season"
21453,Women,Apparel,Topwear,Tshirts,Black,Good,Winter,Casual,"This is Women Casual, Roxy Women Black Printed T-Shirt ,it can be used in the Winter season"
33196,Women,Apparel,Topwear,Tunics,Purple,Good,Summer,Casual,"This is Women Casual, Sepia WomenPurple Printed Tunic ,it can be used in the Summer season"
32276,Women,Apparel,Topwear,Kurtas,Olive,Good,Summer,Ethnic,"This is Women Ethnic, Vishudh Women Printed Olive Kurta ,it can be used in the Summer season"
41784,Women,Apparel,Dress,Dresses,Purple,Good,Summer,Casual,"This is Women Casual, Remanika Women Purple Dress ,it can be used in the Summer season"
56733,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Men Casual, Horsefly Men Red T-shirt ,it can be used in the Summer season"
40656,Women,Apparel,Topwear,Kurtas,Magenta,Good,Summer,Ethnic,"This is Women Ethnic, Span Women Magenta Kurta ,it can be used in the Summer season"
27596,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Scullers Men Black T-shirt ,it can be used in the Summer season"
12671,Men,Apparel,Bottomwear,Shorts,Red,Good,Fall,Casual,"This is Men Casual, Probase Men Check Red Shorts ,it can be used in the Fall season"
23136,Women,Apparel,Topwear,Sweatshirts,Blue,Good,Fall,Casual,"This is Women Casual, Quechua Women Fleece  Blue Sweatshirt ,it can be used in the Fall season"
7686,Men,Apparel,Topwear,Jackets,Red,Good,Fall,Sports,"This is Men Sports, Puma Men Alonso Track Red Ferrari Jacket ,it can be used in the Fall season"
2132,Men,Apparel,Topwear,Shirts,Brown,Good,Spring,Casual,"This is Men Casual, Basics Men Brown Slim Fit Shirt ,it can be used in the Spring season"
31635,Men,Apparel,Topwear,Shirts,Purple,Good,Summer,Formal,"This is Men Formal, Indigo Nation Men Striped Purple Shirt ,it can be used in the Summer season"
8408,Men,Apparel,Topwear,Tshirts,Red,Good,Fall,Sports,"This is Men Sports, ADIDAS Men Gfx Rev 2-L Jer Red T-Shirts ,it can be used in the Fall season"
6592,Women,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Women Casual, Spykar Women's World Sweet Things White T-shirt ,it can be used in the Summer season"
34347,Men,Apparel,Topwear,Tshirts,Purple,Good,Summer,Casual,"This is Men Casual, Myntra Men Purple T-shirt ,it can be used in the Summer season"
28718,Women,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Women Ethnic, W Women Printed White Kurta ,it can be used in the Summer season"
22222,Women,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Women Casual, Little Miss Women Magic White T-shirt ,it can be used in the Fall season"
7440,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Summer,Casual,"This is Men Casual, Proline Men Navy Polo T-shirt ,it can be used in the Summer season"
52155,Women,Apparel,Dress,Dresses,Purple,Good,Summer,Casual,"This is Women Casual, Femella Women Purple Color Block Dress ,it can be used in the Summer season"
15692,Men,Apparel,Topwear,Shirts,White,Bad,Fall,Formal,"This is Men Formal, Black coffee Men Micheal White Slim Fit Shirt ,it can be used in the Fall season"
14740,Men,Apparel,Topwear,Shirts,Blue,Good,Fall,Formal,"This is Men Formal, Arrow Men Stripes Blue Shirts ,it can be used in the Fall season"
25007,Men,Apparel,Topwear,Shirts,Grey,Good,Summer,Casual,"This is Men Casual, United Colors of Benetton Men Grey Shirt ,it can be used in the Summer season"
52969,Women,Apparel,Saree,Sarees,Black,Good,Fall,Ethnic,"This is Women Ethnic, FNF Printed Black Sari ,it can be used in the Fall season"
39458,Women,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Women Ethnic, Diva Women White Kurta ,it can be used in the Summer season"
33162,Women,Apparel,Topwear,Tunics,Purple,Good,Summer,Casual,"This is Women Casual, Sepia Women Purple Tunic ,it can be used in the Summer season"
57427,Women,Apparel,Topwear,Tshirts,Green,Good,Summer,Casual,"This is Women Casual, Angry Birds Women Green T-shirt ,it can be used in the Summer season"
5125,Women,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Women Casual, Wrangler Women English Florals Vanilla White Shirt ,it can be used in the Summer season"
41770,Women,Apparel,Dress,Dresses,Pink,Bad,Summer,Casual,"This is Women Casual, Remanika Women Printed Pink Dress ,it can be used in the Summer season"
2300,Women,Apparel,Topwear,Tshirts,Pink,Bad,Fall,Sports,"This is Women Sports, Nike Women Pink Polo T-shirt ,it can be used in the Fall season"
54090,Women,Apparel,Topwear,Kurtis,White,Bad,Summer,Ethnic,"This is Women Ethnic, Mumbai Slang Women White Kurti ,it can be used in the Summer season"
13757,Men,Apparel,Topwear,Shirts,Blue,Good,Fall,Formal,"This is Men Formal, Belmonte Men Check Blue Shirts ,it can be used in the Fall season"
34949,Women,Apparel,Saree,Sarees,Black,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Women H& Printed Black Sari ,it can be used in the Summer season"
27562,Men,Apparel,Topwear,Shirts,Purple,Good,Summer,Casual,"This is Men Casual, Scullers Men Checked Purple Shirt ,it can be used in the Summer season"
7672,Men,Apparel,Topwear,Tshirts,Yellow,Good,Fall,Sports,"This is Men Sports, Puma Men's Canary Lemon Yellow T-shirt ,it can be used in the Fall season"
16225,Women,Apparel,Bottomwear,Capris,Black,Good,Fall,Ethnic,"This is Women Ethnic, Puma Women Capri Sweat Black Capris ,it can be used in the Fall season"
44666,Women,Apparel,Bottomwear,Trousers,Brown,Good,Summer,Casual,"This is Women Casual, Wills Lifestyle Women Brown Trousers ,it can be used in the Summer season"
20323,Women,Apparel,Topwear,Kurtas,Black,Good,Summer,Ethnic,"This is Women Ethnic, Mother Earth Women Printed Black Kurta ,it can be used in the Summer season"
14116,Men,Apparel,Bottomwear,Jeans,Blue,Good,Fall,Casual,"This is Men Casual, Flying Machine Men Blue Jeans ,it can be used in the Fall season"
41314,Women,Apparel,Bottomwear,Leggings,Black,Good,Fall,Casual,"This is Women Casual, Aurelia Women Black Leggings ,it can be used in the Fall season"
11464,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Light Winter Blue Tshirts ,it can be used in the Fall season"
19609,Women,Apparel,Topwear,Tops,Purple,Good,Summer,Casual,"This is Women Casual, United Colors of Benetton Women Purple Top ,it can be used in the Summer season"
42591,Women,Apparel,Dress,Dresses,Navy Blue,Bad,Summer,Casual,"This is Women Casual, United Colors of Benetton Women Navy Blue Dress ,it can be used in the Summer season"
31063,Women,Apparel,Topwear,Dupatta,Pink,Bad,Summer,Ethnic,"This is Women Ethnic, Fabindia Women Pink Silk Dupatta ,it can be used in the Summer season"
50868,Women,Apparel,Saree,Sarees,Green,Good,Fall,Ethnic,"This is Women Ethnic, Prafful Green Printed Sari ,it can be used in the Fall season"
2764,Men,Apparel,Topwear,Tshirts,Green,Good,Summer,Casual,"This is Men Casual, Classic Polo Mens  T-shirt ,it can be used in the Summer season"
28972,Women,Apparel,Apparel Set,Kurta Sets,Orange,Good,Summer,Ethnic,"This is Women Ethnic, Biba Women Orange & White Printed Churidar Kurta with Dupatta ,it can be used in the Summer season"
13333,Men,Apparel,Topwear,Shirts,Blue,Good,Fall,Casual,"This is Men Casual, Gini and Jony Kids Boys Check Blue Shirts ,it can be used in the Fall season"
27106,Women,Apparel,Topwear,Kurtas,Yellow,Good,Summer,Ethnic,"This is Women Ethnic, Aneri Women Shruti Yellow Kurta ,it can be used in the Summer season"
49945,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Red,Good,Summer,Casual,"This is Men Casual, Hanes Men Red Shorts ,it can be used in the Summer season"
16641,Men,Apparel,Topwear,Tshirts,Charcoal,Good,Summer,Casual,"This is Men Casual, Facit Men Smart  Charcoal Tshirt ,it can be used in the Summer season"
31251,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, Puma Men Dizzy Graphic White T-shirt ,it can be used in the Summer season"
3484,Women,Apparel,Bottomwear,Capris,Brown,Good,Fall,Sports,"This is Women Sports, ADIDAS Women Darkcinde Brown Capri ,it can be used in the Fall season"
