id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
52980,women,Apparel,Saree,sarees,Green,Good,fall,Ethnic,"This is Women Ethnic, FNF Printed Green Sari ,it can be used in the Fall season"
3009,men,Apparel,Topwear,shirts,Black,Good,summer,Casual,"This is Men Casual, Lee Men Edward Black Shirt ,it can be used in the Summer season"
9533,men,Apparel,Topwear,tshirts,Red,Good,summer,Sports,"This is Men Sports, Nike Men Manus Shomest Adiumjsy Red Jerseys ,it can be used in the Summer season"
17910,men,Apparel,Topwear,sweatshirts,Black,Good,fall,Sports,"This is Men Sports, Nike Men Sptcas Black Sweatshirt ,it can be used in the Fall season"
29623,men,Apparel,Topwear,shirts,Lavender,Good,summer,Formal,"This is Men Formal, Indigo Nation Men Striped Lavender Shirt ,it can be used in the Summer season"
23319,women,Apparel,Topwear,kurtas,Brown,Good,fall,Ethnic,"This is Women Ethnic, W Women Brown Printed Kurta ,it can be used in the Fall season"
18958,men,Apparel,Topwear,sweaters,Blue,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Stripes Blue Sweater ,it can be used in the Fall season"
54079,women,Apparel,Topwear,kurtis,Black,Good,summer,Ethnic,"This is Women Ethnic, Mumbai Slang Women Black Kurti ,it can be used in the Summer season"
48426,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, French Connection Men White Printed T-shirt ,it can be used in the Summer season"
37719,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, John Players Men Polo Blue T-shirt ,it can be used in the Summer season"
41799,women,Apparel,Topwear,tops,Yellow,Good,summer,Casual,"This is Women Casual, Remanika Women Yellow Top ,it can be used in the Summer season"
33943,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, ADIDAS Men Polo Blue T-Shirt ,it can be used in the Summer season"
52148,women,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Women Casual, Femella Women Red Polo T-Shirt ,it can be used in the Summer season"
25826,women,Apparel,Topwear,kurtas,Brown,Good,summer,Ethnic,"This is Women Ethnic, Diva Women Printed Brown Kurta ,it can be used in the Summer season"
44811,women,Apparel,Topwear,tops,Pink,Bad,summer,Casual,"This is Women Casual, Spykar Women Pink Top ,it can be used in the Summer season"
38597,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Nike Men Printed Texture Grey T-shirt ,it can be used in the Summer season"
28705,women,Apparel,Topwear,kurtas,Peach,Bad,summer,Ethnic,"This is Women Ethnic, W Women Printed Peach Kurta ,it can be used in the Summer season"
34954,women,Apparel,Saree,sarees,Beige,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Women H& Printed Beige Sari ,it can be used in the Summer season"
28537,men,Apparel,Topwear,tshirts,Black,Good,summer,Sports,"This is Men Sports, Nike Men Challenger Black T-shirt ,it can be used in the Summer season"
5138,women,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Women Casual, Wrangler Women's Sequin Green T-shirt ,it can be used in the Summer season"
50875,women,Apparel,Saree,sarees,Green,Good,fall,Ethnic,"This is Women Ethnic, Prafful Green & Maroon Printed Sari ,it can be used in the Fall season"
2779,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Ediots   T-shirt ,it can be used in the Summer season"
46910,men,Apparel,Bottomwear,jeans,Black,Good,summer,Casual,"This is Men Casual, Peter England Men Black Jeans ,it can be used in the Summer season"
19614,women,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Women Casual, United Colors of Benetton Women White T-shirt ,it can be used in the Summer season"
49958,men,Apparel,Bottomwear,shorts,Black,Good,summer,Casual,"This is Men Casual, Hanes Men Black Athletic 3/4th Pants ,it can be used in the Summer season"
11479,women,Apparel,Topwear,tops,Purple,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Light Winter Purple Tops ,it can be used in the Fall season"
14937,men,Apparel,Bottomwear,shorts,Olive,Good,fall,Casual,"This is Men Casual, Status Quo Men Solid Olive Shorts ,it can be used in the Fall season"
10799,men,Apparel,Topwear,shirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Wrangler Men Wander Wheels Navy Blue Shirts ,it can be used in the Fall season"
19426,men,Apparel,Topwear,shirts,Black,Good,summer,Casual,"This is Men Casual, Quiksilver Men Tar Pits Black Shirt ,it can be used in the Summer season"
20791,men,Apparel,Topwear,jackets,Black,Good,fall,Casual,"This is Men Casual, Basics Men Black Blazer Jacket ,it can be used in the Fall season"
37726,men,Apparel,Topwear,shirts,Blue,Good,summer,Casual,"This is Men Casual, John Players Men Soft Check Shirt ,it can be used in the Summer season"
15476,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Puma Men Logo Black Tshirts ,it can be used in the Fall season"
40674,women,Apparel,Topwear,tops,Blue,Good,summer,Casual,"This is Women Casual, Lee Women Blue Top ,it can be used in the Summer season"
24331,women,Apparel,Bottomwear,track pants,Grey,Good,fall,Sports,"This is Women Sports, ADIDAS Women Grey Track Pants ,it can be used in the Fall season"
56711,women,Apparel,Topwear,kurtas,White,Bad,summer,Ethnic,"This is Women Ethnic, Folklore Women Printed Purple & Blue Kurta ,it can be used in the Summer season"
32254,women,Apparel,Topwear,kurtis,White,Bad,summer,Ethnic,"This is Women Ethnic, Fabindia Women Printed White Kurti ,it can be used in the Summer season"
3204,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Tantra Men's Arrest Sky Blue T-shirt ,it can be used in the Summer season"
42123,men,Apparel,Topwear,tshirts,Navy Blue,Bad,summer,Sports,"This is Men Sports, ADIDAS Men Navy Blue T-shirt ,it can be used in the Summer season"
12653,men,Apparel,Topwear,tshirts,Grey,Good,fall,Casual,"This is Men Casual, Probase Men Printed Grey Tshirts ,it can be used in the Fall season"
26466,men,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Men Casual, Puma Men Story Graphic Green T-shirt ,it can be used in the Summer season"
13781,men,Apparel,Bottomwear,trousers,Grey,Good,fall,Formal,"This is Men Formal, Belmonte Men Solid Grey Trousers ,it can be used in the Fall season"
48419,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, French Connection Men Black Printed T-shirt ,it can be used in the Summer season"
6776,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Timberland Men's Tipped Pique Polo Red T-shirt ,it can be used in the Summer season"
19089,women,Apparel,Topwear,kurtas,Blue,Good,fall,Ethnic,"This is Women Ethnic, W Women Shaded Blue Kurta ,it can be used in the Fall season"
7496,women,Apparel,Topwear,tshirts,Blue,Good,summer,Sports,"This is Women Sports, Nike Women's Challen Light Blue T-shirt ,it can be used in the Summer season"
23326,women,Apparel,Topwear,kurtas,Brown,Good,fall,Ethnic,"This is Women Ethnic, W Women Brown Printed Kurta ,it can be used in the Fall season"
34391,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Myntra Men Red Prayer T-shirt ,it can be used in the Summer season"
53051,women,Apparel,Saree,sarees,Maroon,Good,fall,Ethnic,"This is Women Ethnic, FNF Maroon Printed Sari ,it can be used in the Fall season"
10336,women,Apparel,Topwear,tops,Black,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Stripes Black Tops ,it can be used in the Fall season"
41594,men,Apparel,Topwear,shirts,Grey,Good,summer,Casual,"This is Men Casual, Basics Men Grey Striped Shirt ,it can be used in the Summer season"
9168,men,Apparel,Bottomwear,jeans,Blue,Good,fall,Casual,"This is Men Casual, Locomotive Men Radley Blue Jeans ,it can be used in the Fall season"
2580,women,Apparel,Bottomwear,capris,Black,Good,summer,Sports,"This is Women Sports, Domyos Women Black Capri ,it can be used in the Summer season"
30355,men,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Men Casual, Myntra Men Pista Green T-shirt ,it can be used in the Summer season"
12005,men,Apparel,Topwear,shirts,Green,Good,fall,Formal,"This is Men Formal, Mark Taylor Men Green Striped Shirt ,it can be used in the Fall season"
31287,men,Apparel,Bottomwear,shorts,Black,Good,summer,Casual,"This is Men Casual, Puma Men Dazzle Black Shorts ,it can be used in the Summer season"
9954,men,Apparel,Topwear,tshirts,White,Bad,fall,Sports,"This is Men Sports, Nike Men White Polo Tshirts ,it can be used in the Fall season"
17577,men,Apparel,Bottomwear,trousers,Grey,Good,fall,Casual,"This is Men Casual, Mark Taylor Men Solid Grey Trouser ,it can be used in the Fall season"
12839,women,Apparel,Bottomwear,skirts,Black,Good,fall,Casual,"This is Women Casual, Ant Kids Pleated Black Skirts ,it can be used in the Fall season"
51362,women,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Women Casual, Spykar Women Blue Jeans ,it can be used in the Summer season"
29278,men,Apparel,Topwear,shirts,Blue,Good,summer,Casual,"This is Men Casual, Wrangler Men Aaron Check Blue Shirt ,it can be used in the Summer season"
32402,women,Apparel,Topwear,tops,Pink,Bad,summer,Casual,"This is Women Casual, Arrow Woman Printed Multi Coloured Top ,it can be used in the Summer season"
59933,women,Apparel,Topwear,kurtas,Multi,Good,summer,Ethnic,"This is Women Ethnic, Diva Women Multi Coloured Kurta ,it can be used in the Summer season"
11680,men,Apparel,Topwear,shirts,Red,Good,fall,Casual,"This is Men Casual, Lee Men Check Red Shirts ,it can be used in the Fall season"
57095,women,Apparel,Bottomwear,shorts,Black,Good,summer,Casual,"This is Women Casual, Elle Women Black Culottes ,it can be used in the Summer season"
10752,men,Apparel,Topwear,tshirts,White,Bad,fall,Sports,"This is Men Sports, Nike Men Hell With White Tshirts ,it can be used in the Fall season"
24567,women,Apparel,Topwear,tshirts,Purple,Good,summer,Casual,"This is Women Casual, Lee Women Crownjewel Purple T-Shirt ,it can be used in the Summer season"
40022,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, ADIDAS Men White Polo T-shirt ,it can be used in the Summer season"
21227,men,Apparel,Topwear,tshirts,Orange,Good,summer,Casual,"This is Men Casual, Basics Men Orange Printed Polo T-shirt ,it can be used in the Summer season"
15012,men,Apparel,Topwear,jackets,Blue,Good,fall,Sports,"This is Men Sports, ADIDAS Men Solid Blue Jackets ,it can be used in the Fall season"
32630,men,Apparel,Topwear,tshirts,Grey,Good,summer,Sports,"This is Men Sports, Nike Men Premier Training Grey T-shirt ,it can be used in the Summer season"
24755,men,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Men Casual, Spykar Men Blue Jeans ,it can be used in the Summer season"
43495,men,Apparel,Topwear,tshirts,Brown,Good,summer,Casual,"This is Men Casual, French Connection Men Brown Printed T-shirt ,it can be used in the Summer season"
8288,men,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Men Casual, Mr.Men Men's Beet Red T-shirt ,it can be used in the Fall season"
42547,women,Apparel,Topwear,kurtas,Black,Good,summer,Ethnic,"This is Women Ethnic, Mother Earth Women Black Kurta ,it can be used in the Summer season"
12237,men,Apparel,Topwear,shirts,Red,Good,fall,Formal,"This is Men Formal, Genesis Men Red Gingham Shirt ,it can be used in the Fall season"
47035,women,Apparel,Topwear,kurtas,Purple,Good,summer,Ethnic,"This is Women Ethnic, Shree Women Printed Purple Kurta ,it can be used in the Summer season"
6312,women,Apparel,Topwear,tops,White,Bad,summer,Casual,"This is Women Casual, UCB Women's Basic Racerback White Top ,it can be used in the Summer season"
49993,men,Apparel,Loungewear and Nightwear,lounge shorts,Grey,Good,summer,Casual,"This is Men Casual, Hanes Men Grey Shorts ,it can be used in the Summer season"
43653,women,Apparel,Dress,dresses,Peach,Bad,summer,Casual,"This is Women Casual, ONLY Women Peach Dress ,it can be used in the Summer season"
2574,women,Apparel,Bottomwear,shorts,Grey,Good,summer,Casual,"This is Women Casual, Domyos Women's Grey Short ,it can be used in the Summer season"
19419,men,Apparel,Bottomwear,shorts,Black,Good,fall,Casual,"This is Men Casual, Quiksilver Men Black Printed Shorts ,it can be used in the Fall season"
31273,men,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Men Casual, Puma Men Calonge Graphic Green T-shirt ,it can be used in the Summer season"
7006,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, s.Oliver Men's Sound Rebels Black T-shirt ,it can be used in the Summer season"
51396,men,Apparel,Bottomwear,shorts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Myntra Men Navy Blue Check Shorts ,it can be used in the Summer season"
8872,men,Apparel,Topwear,shirts,Blue,Good,fall,Casual,"This is Men Casual, Mark Taylor Men Blue Striped Shirt ,it can be used in the Fall season"
5751,women,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Women Casual, Jealous 21 Women's Green Angel T-shirt ,it can be used in the Summer season"
37184,women,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Women Casual, United Colors of Benetton Women Blue T-shirt ,it can be used in the Summer season"
14306,men,Apparel,Topwear,sweatshirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, ADIDAS Men Printed Navy Blue Sweatshirts ,it can be used in the Fall season"
20133,women,Apparel,Topwear,tops,Red,Good,fall,Casual,"This is Women Casual, Wrangler Women Ribbed Red Top ,it can be used in the Fall season"
11674,men,Apparel,Topwear,shirts,Purple,Good,fall,Casual,"This is Men Casual, Lee Men Check Purple Shirts ,it can be used in the Fall season"
57061,women,Apparel,Dress,dresses,Black,Good,summer,Casual,"This is Women Casual, Elle Women Black Dress ,it can be used in the Summer season"
24593,women,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Women Casual, Little Miss Women White Printed T-shirt ,it can be used in the Fall season"
14134,women,Apparel,Bottomwear,track pants,Grey,Good,fall,Sports,"This is Women Sports, Nike Women Solid Grey Track Pants ,it can be used in the Fall season"
20301,women,Apparel,Topwear,sweaters,Magenta,Good,fall,Casual,"This is Women Casual, Jealous 21 Women Solid Magenta Sweater ,it can be used in the Fall season"
44644,women,Apparel,Topwear,tops,Black,Good,summer,Casual,"This is Women Casual, Arrow Woman Black Top ,it can be used in the Summer season"
11446,women,Apparel,Topwear,tops,White,Bad,fall,Casual,"This is Women Casual, United Colors of Benetton Women White Light Winter Top ,it can be used in the Fall season"
13311,men,Apparel,Topwear,shirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Gini and Jony Kids Boys Solid Navy Blue Shirts ,it can be used in the Fall season"
48089,women,Apparel,Topwear,tops,Burgundy,Good,summer,Casual,"This is Women Casual, French Connection Women Burgundy Top ,it can be used in the Summer season"
28950,women,Apparel,Topwear,kurtis,Pink,Bad,summer,Ethnic,"This is Women Ethnic, BIBA OUTLET Women Pink Kurti ,it can be used in the Summer season"
27918,women,Apparel,Bottomwear,trousers,Grey,Good,summer,Formal,"This is Women Formal, Scullers For Her Women Grey Trousers ,it can be used in the Summer season"
22456,women,Apparel,Bottomwear,leggings,Blue,Good,fall,Casual,"This is Women Casual, Myntra Women Blue Leggings ,it can be used in the Fall season"
14550,women,Apparel,Topwear,kurtas,White,Bad,fall,Ethnic,"This is Women Ethnic, Vishudh Women Floral Print White Kurta ,it can be used in the Fall season"
5107,women,Apparel,Topwear,shirts,Yellow,Good,summer,Casual,"This is Women Casual, Wrangler Women Holly Checks Shirt ,it can be used in the Summer season"
44220,men,Apparel,Topwear,tshirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Nike Men Navy Blue Iniesta Football T-shirt ,it can be used in the Summer season"
15482,women,Apparel,Bottomwear,capris,Black,Good,fall,Casual,"This is Women Casual, Puma Women TP Cuffed Black Capris ,it can be used in the Fall season"
40680,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Lee Men Red Brad T-shirt ,it can be used in the Summer season"
11022,women,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Women Casual, Wrangler Women Its A Good Day Red T-Shirts ,it can be used in the Fall season"
31425,men,Apparel,Bottomwear,trousers,Grey,Good,summer,Casual,"This is Men Casual, Highlander Men Grey Trousers ,it can be used in the Summer season"
26492,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Puma Men Printed White T-shirt ,it can be used in the Summer season"
2322,women,Apparel,Topwear,tshirts,White,Bad,fall,Sports,"This is Women Sports, Nike Womens Luck White T-shirt ,it can be used in the Fall season"
16207,men,Apparel,Topwear,sweatshirts,Grey,Good,fall,Casual,"This is Men Casual, Puma Men Cheveron Wording Grey SweatShirt ,it can be used in the Fall season"
